case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,3,Check application form completeness,2023-05-09 14:01:15.677584888+00:00,2023-05-09 15:12:49.816190348+00:00,0,Clerk-000002
1,1,Check application form completeness,2023-05-09 14:31:15.677584888+00:00,2023-05-09 14:31:15.677584888+00:00,1,Clerk-000003
0,4,Return application back to applicant,2023-05-09 15:12:49.816190348+00:00,2023-05-09 15:42:49.816190348+00:00,2,Clerk-000005
1,2,Appraise property,2023-05-09 14:31:15.677584888+00:00,2023-05-09 14:48:53.455033287+00:00,3,Appraiser-000002
0,18,Applicant completes form,2023-05-09 15:42:49.816190348+00:00,2023-05-10 07:44:51.263416856+00:00,4,Applicant-000001
1,10,Check credit history,2023-05-09 14:48:53.455033287+00:00,2023-05-09 14:48:53.455033287+00:00,5,Clerk-000008
2,10,Check application form completeness,2023-05-10 07:30:00+00:00,2023-05-10 07:30:00+00:00,6,Clerk-000008
0,0,Check application form completeness,2023-05-10 07:44:51.263416856+00:00,2023-05-10 07:44:51.263416856+00:00,7,Clerk-000001
1,8,AML check,2023-05-09 14:48:53.455033287+00:00,2023-05-10 08:39:36.690000490+00:00,8,AML Investigator-000001
2,10,Check credit history,2023-05-10 07:30:00+00:00,2023-05-10 07:30:00+00:00,9,Clerk-000008
0,5,Appraise property,2023-05-10 07:44:51.263416856+00:00,2023-05-10 07:45:08.019778298+00:00,10,Appraiser-000001
2,5,Appraise property,2023-05-10 07:30:00+00:00,2023-05-10 07:32:28.238193170+00:00,11,Appraiser-000001
1,14,Assess loan risk,2023-05-10 08:39:36.690000490+00:00,2023-05-10 09:39:36.690000490+00:00,13,Loan Officer-000003
3,0,Check application form completeness,2023-05-10 08:00:00+00:00,2023-05-10 08:00:00+00:00,15,Clerk-000001
0,7,Check credit history,2023-05-10 08:39:36.690000490+00:00,2023-05-10 08:39:36.690000490+00:00,16,Clerk-000004
1,0,Reject application,2023-05-10 09:39:36.690000490+00:00,2023-05-10 09:39:36.690000490+00:00,17,Clerk-000001
3,0,Check credit history,2023-05-10 08:00:00+00:00,2023-05-10 08:00:00+00:00,18,Clerk-000001
4,1,Check application form completeness,2023-05-10 08:30:00+00:00,2023-05-10 08:30:00+00:00,19,Clerk-000003
